Residence,date,unit_session_id,Age,BHI_A_1_r,BHI_A_2_r,BHI_A_3,BHI_A_4,BHI_C_1,BHI_C_2_r,BHI_C_3,BHI_C_4_r,BHI_E_1,BHI_E_2_r,BHI_E_3_r,BHI_E_4,BHI_HH_1,BHI_HH_2_r,BHI_HH_3_r,BHI_HH_4_r,BHI_O_1,BHI_O_2_r,BHI_O_3,BHI_O_4,BHI_X_1_r,BHI_X_2,BHI_X_3,BHI_X_4_r,Corona,Curfew_1,Curfew_1_1,Curfew_1_2,Curfew_2,Curfew_2_1,Curfew_2_2,Curfew_2_3,gender,Household_Size,Left_Right_Politics,Nationality,Risk_Duration,Risk_Freq,Risk_Quarantine,survey,ToP_Amount,ToP_Freqency,ToP_Inhouse,ToP_Ratio,Residence_County,BHI_HH_2,BHI_HH_3,BHI_HH_4,HH,BHI_E_2,BHI_E_3,E,BHI_X_1,BHI_X_4,X,BHI_A_1,BHI_A_2,A,BHI_C_2,BHI_C_4,consc,BHI_O_2,open,mobility,public_transport,Quarantine_Duration,continent,Germany,USA,German,American,europe,Americas,Rest,Country,Date.of.First.Case,Date.of.50th.case,date_diff,politics,perceived_threat,age,z.ToP_Amount,z.ToP_Freqency,z.ToP_Inhouse,duration,household,date_diff_z,Cat.Country
NA,2020-03-24,5330535,34,2,2,3,4,2,2,4,2,4,5,5,3,3,1,2,2,4,2,4,2,1,5,5,1,3,1,2,1,1,1,1,1,1,4,4,DE,NA,0,2,2,2,2,10.5,2,NA,5,4,4,0.24307517954251995,1,1,-1.201409351173777,5,5,1.6798425608076941,4,4,1.531022534892193,4,4,0.04968980394652554,4,-0.911550452321279,1,1,0,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,0.45441334045715864,-0.89991494297404,0.18804062264898963,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,0.8947710391125506,-3.184965490208488,Europe
NA,2020-03-29,5495516,25,4,3,4,2,4,3,5,2,4,2,4,5,4,1,1,1,2,1,5,3,2,5,4,2,6,1,1,1,1,1,1,1,1,2,5,CH,NA,0,2,2,1,1,6.5,2,NA,5,5,5,1.3621948043083905,4,2,1.1168413051434625,4,4,0.5002022384355693,2,3,-0.20181660687215294,3,4,0.8415465196383553,5,-0.45161922105887087,1,1,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,33,1.0530848842340501,0.4601992955724603,-0.7386202577388848,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-2.6361565167737186,Europe
NA,2020-03-24,5323233,37,1,4,1,1,4,2,3,2,2,3,3,2,5,2,2,5,2,5,2,4,5,4,4,5,3,1,1,1,1,1,1,1,2,1,2,DE,8,0,1,2,2,2,14.5,2,NA,4,4,1,-0.5030045703013938,3,3,-0.8150342417875702,1,1,-2.252291847099388,5,2,-1.0682361777543259,4,4,0.44561816179244035,1,-3.211206608633319,1,1,8,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,-0.7429297470966243,-0.89991494297404,0.49692758277828114,0.22889502795817385,0.51074283119541,0.8104583469774068,1.9162632454360784,-1.0122017603655526,-3.184965490208488,Europe
NA,2020-03-26,5398882,45,4,2,4,2,4,4,4,3,4,3,5,4,3,1,2,3,4,3,3,3,2,2,4,2,4,1,1,1,1,1,1,1,1,1,4,AT,NA,0,2,1,1,1,2.5,2,NA,5,4,3,-0.1299646953794369,3,1,-0.04228402301515715,4,4,-0.6794380839365554,2,4,0.23139317856893354,2,3,-0.3462385538993893,3,-1.371481683583687,1,1,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,30,0.45441334045715864,-0.44654353012520653,1.3206261431230584,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,-2.96544190083458,Europe
NA,2020-03-24,5331904,28,3,5,3,4,5,2,4,5,3,4,4,5,2,5,3,3,3,3,5,5,1,5,5,3,5,2,NA,NA,1,1,1,2,2,3,4,CH,NA,0,2,1,3,3,22.5,2,NA,1,3,3,-2.368203944911178,2,2,-0.04228402301515715,5,3,0.8934156792262776,3,1,-0.20181660687215294,4,1,0.04968980394652554,3,0.00831201020353719,0,0,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,0.45441334045715864,0.006827882723626893,-0.4297332976095934,1.5391217397187555,2.162365752853294,2.2073288009501466,-0.38637369313045344,0.25911343928651615,-3.184965490208488,Europe
NA,2020-03-25,5367293,37,2,2,1,2,2,2,2,4,4,4,4,4,1,2,2,1,4,1,5,2,1,1,2,1,3,2,NA,NA,1,1,1,2,2,3,1,IE,NA,0,2,2,3,2,22.5,3,NA,4,4,5,-0.5030045703013938,2,2,-0.04228402301515715,5,5,-1.0726515247272634,4,4,-0.20181660687215294,4,2,-1.5340236274371337,5,0.00831201020353719,0,0,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,29,-1.3416012908735158,-0.89991494297404,0.49692758277828114,1.5391217397187555,0.51074283119541,2.2073288009501466,-0.38637369313045344,0.25911343928651615,-3.0752036955215343,Europe
NA,2020-03-26,5397102,32,2,4,2,2,5,2,4,2,4,2,4,4,4,1,2,4,4,2,4,5,1,4,5,1,5,1,2,1,1,1,1,1,1,1,4,AT,NA,0,2,1,1,1,2.5,2,NA,5,4,2,-0.1299646953794369,4,2,0.7304661957572559,5,5,1.2866291200169857,4,2,-0.6350263923132394,4,4,1.23747487748427,4,0.46824324146594526,1,1,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,30,0.45441334045715864,0.006827882723626893,-0.017884017437204712,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,-2.96544190083458,Europe
NA,2020-03-25,5393042,40,1,4,2,3,4,3,5,3,1,5,4,1,2,1,1,1,4,1,5,5,1,4,3,2,4,1,1,1,1,1,1,1,1,1,3,DE,NA,0,2,2,1,1,2.5,2,NA,5,5,5,0.6161150544644768,1,2,-2.746909788718603,5,4,0.10698879764486113,5,2,0.23139317856893354,3,3,0.44561816179244035,5,1.3881057039907614,1,1,0,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,29,-0.14425820331973283,-0.44654353012520653,0.8058145429075726,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,-0.38637369313045344,-1.0122017603655526,-3.0752036955215343,Europe
NA,2020-03-24,5328990,30,2,4,3,2,4,3,4,2,3,2,3,2,5,2,2,2,4,2,5,5,2,4,4,1,4,1,1,1,1,1,1,1,1,1,3,US,NA,0,2,2,2,2,6.5,2,NA,4,4,4,0.6161150544644768,4,3,-0.04228402301515715,4,5,0.5002022384355693,4,2,-0.20181660687215294,3,4,0.44561816179244035,4,0.9281744727283533,1,1,0,Europe,0,0,0,1,1,0,0,Switzerland,2020-02-25,03.03.2020,28,-0.14425820331973283,-0.44654353012520653,-0.22380865752339904,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,-3.184965490208488,Europe
NA,2020-03-25,5364970,45,2,4,2,4,4,3,5,2,5,1,4,5,4,1,2,3,4,1,5,4,1,3,4,1,4,1,1,1,1,1,1,1,1,2,5,CH,NA,0,2,2,2,2,10.5,2,NA,5,4,3,0.24307517954251995,5,2,1.8895915239158756,5,5,0.5002022384355693,4,2,0.23139317856893354,3,4,0.8415465196383553,5,0.9281744727283533,1,1,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,29,1.0530848842340501,-0.44654353012520653,1.3206261431230584,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,-3.0752036955215343,Europe
NA,2020-03-24,5335060,35,4,4,4,4,4,1,4,1,2,4,5,2,3,3,3,4,4,1,5,4,1,5,5,2,7,1,2,1,1,1,1,2,2,2,4,DE,13,0,1,2,2,2,6.5,1,NA,3,3,2,-1.6221241950672642,2,1,-1.9741595699461898,5,4,1.2866291200169857,2,2,0.23139317856893354,5,5,1.6334032353301848,5,0.9281744727283533,1,0,13,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,0.45441334045715864,0.9135707084212937,0.29100294269208676,0.22889502795817385,0.51074283119541,-0.5864121069953332,3.355411332040161,-0.3765441605395183,-3.184965490208488,Europe
NA,2020-03-24,5337059,41,2,4,4,2,3,3,4,3,4,5,4,1,3,1,3,3,4,1,3,3,1,4,5,2,7,1,2,1,1,1,1,2,2,3,8,FR,NA,0,2,2,1,1,10.5,2,NA,5,3,3,-0.5030045703013938,1,2,-1.5877844605599833,5,4,0.8934156792262776,4,2,0.23139317856893354,3,3,-0.3462385538993893,5,-0.45161922105887087,1,0,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,2.849099515564725,0.9135707084212937,0.9087768629506698,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,0.25911343928651615,-3.184965490208488,Europe
NA,2020-03-24,5328564,32,5,5,5,2,2,5,4,1,1,4,2,2,1,5,2,5,2,5,4,5,5,3,4,4,7,1,2,1,1,1,1,1,1,4,2,DE,NA,0,2,2,1,1,10.5,2,NA,1,4,1,-3.1142836947550916,2,4,-1.201409351173777,1,2,-2.252291847099388,1,1,-1.0682361777543259,1,5,-0.7421669117453041,1,-1.8314129148460951,1,1,0,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,-0.7429297470966243,0.9135707084212937,-0.017884017437204712,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,0.8947710391125506,-3.184965490208488,Europe
NA,2020-03-24,5332886,35,4,5,2,5,5,4,2,4,4,3,4,4,5,1,4,1,5,1,5,5,3,2,4,4,2,2,NA,NA,1,1,1,1,2,2,3,DE,NA,0,2,2,2,2,10.5,2,NA,5,2,5,0.6161150544644768,3,2,0.3440910863710494,3,2,-1.85907840630868,2,1,-0.6350263923132394,2,2,-1.138095269591219,5,1.8480369352531694,0,1,0,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,-0.14425820331973283,-1.3532863558228734,0.29100294269208676,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,-3.184965490208488,Europe
NA,2020-03-24,5328721,27,2,3,3,2,2,2,4,2,4,2,5,2,4,1,1,1,1,3,3,3,1,2,4,2,8,1,1,1,1,1,1,1,2,2,3,AT,NA,0,2,2,2,2,6.5,2,NA,5,5,5,1.3621948043083905,4,1,-0.4286591324013637,5,4,-0.2862246431458471,4,3,0.23139317856893354,4,4,0.04968980394652554,3,-2.751275377370911,1,1,0,Europe,0,0,0,0,1,0,0,Switzerland,2020-02-25,03.03.2020,28,-0.14425820331973283,1.3669421212701272,-0.5326956176526906,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-3.184965490208488,Europe
NA,2020-03-25,5365549,26,2,4,4,4,3,2,4,2,2,3,3,5,3,2,1,1,4,1,4,5,2,3,5,2,4,1,1,1,1,1,1,1,2,1,2,DE,NA,0,2,2,1,1,22.5,2,NA,4,5,5,0.6161150544644768,3,3,0.3440910863710494,4,4,0.10698879764486113,4,2,1.0978127494511065,4,4,0.44561816179244035,5,0.9281744727283533,1,1,0,Europe,0,0,1,0,1,0,0,Switzerland,2020-02-25,03.03.2020,29,-0.7429297470966243,-0.44654353012520653,-0.6356579376957877,-1.0813316838024079,-1.1408800904624739,2.2073288009501466,-0.38637369313045344,-1.0122017603655526,-3.0752036955215343,Europe
DE,2020-03-24,5323778,23,4,2,3,4,5,1,5,2,4,2,4,4,2,1,1,1,2,1,4,5,1,5,5,1,7,2,NA,NA,1,1,1,1,1,5,4,DE,13,0,1,1,2,2,14.5,2,Bayern,5,5,5,0.6161150544644768,4,2,0.7304661957572559,5,5,1.6798425608076941,2,4,0.6646029640100201,5,4,2.0293315931761,5,0.00831201020353719,0,1,13,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,-0.9445448978250792,0.22889502795817385,0.51074283119541,0.8104583469774068,3.355411332040161,1.530428638938585,-0.00187344428682559,Europe
DE,2020-03-24,5328005,35,3,3,3,3,4,4,3,2,3,2,4,4,3,2,2,3,4,1,2,4,1,2,3,1,7,1,1,1,1,1,1,1,1,4,4,DE,NA,0,2,1,1,1,6.5,2,Sachsen,4,4,3,-0.5030045703013938,4,2,0.3440910863710494,5,5,-0.2862246431458471,3,3,0.23139317856893354,2,4,-0.3462385538993893,5,-0.45161922105887087,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,0.29100294269208676,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5328145,31,4,4,3,4,4,3,4,2,4,2,4,4,4,1,1,1,4,1,4,5,2,3,4,2,5,2,NA,NA,1,1,1,2,1,1,4,DE,NA,0,2,1,2,2,10.5,2,Bremen,5,5,5,1.3621948043083905,4,2,0.7304661957572559,4,4,-0.2862246431458471,2,2,-0.20181660687215294,3,4,0.44561816179244035,5,0.9281744727283533,0,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.006827882723626893,-0.12084633748030188,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5328608,27,2,4,4,2,4,4,4,4,2,2,4,4,2,4,2,2,3,3,5,4,1,4,5,2,7,1,1,1,1,1,1,2,1,1,3,DE,NA,0,2,1,2,1,6.5,2,Nordrhein-Westfalen,2,4,4,-1.2490843201453075,4,2,-0.04228402301515715,5,4,0.8934156792262776,4,2,0.23139317856893354,2,2,-0.7421669117453041,3,-0.45161922105887087,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.9135707084212937,-0.5326956176526906,0.22889502795817385,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5328622,30,4,4,3,2,4,4,4,2,3,1,3,4,5,1,1,3,3,1,3,4,1,4,5,1,6,2,NA,NA,1,1,1,1,1,2,2,DE,7,1,1,1,1,1,2.5,2,Bremen,5,5,3,0.9891549293864337,5,3,1.1168413051434625,5,5,1.2866291200169857,2,2,-1.0682361777543259,2,4,0.04968980394652554,5,-0.45161922105887087,0,1,7,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,0.4601992955724603,-0.22380865752339904,-1.0813316838024079,-1.1408800904624739,-1.284847333981703,1.6284336281152618,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5328682,29,4,3,4,4,3,2,4,1,5,2,5,2,4,2,4,3,5,1,5,5,1,4,4,1,2,1,1,1,1,1,1,1,1,2,3,DE,NA,0,2,1,2,2,2.5,2,Berlin,4,2,3,-0.8760444452233507,4,1,-0.04228402301515715,5,5,0.8934156792262776,2,3,0.6646029640100201,4,5,0.8415465196383553,5,1.8480369352531694,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-1.3532863558228734,-0.3267709775664962,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5328780,30,5,4,3,2,3,3,2,3,2,3,4,2,3,2,2,2,4,2,4,4,2,2,3,4,6,2,NA,NA,1,1,1,1,2,2,3,DE,NA,0,2,1,2,2,6.5,2,Sachsen,4,4,4,-0.1299646953794369,3,2,-1.201409351173777,4,2,-1.85907840630868,1,2,-1.5014459631954125,3,3,-1.138095269591219,4,0.00831201020353719,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.4601992955724603,-0.22380865752339904,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5328898,31,3,3,3,2,4,1,5,1,2,5,5,1,3,1,1,2,4,1,5,2,1,4,3,1,3,1,1,1,1,1,1,2,2,3,3,DE,NA,0,2,1,3,3,18.5,3,Berlin,5,5,4,0.6161150544644768,1,1,-2.746909788718603,5,5,0.5002022384355693,3,3,-0.20181660687215294,5,5,2.0293315931761,5,0.00831201020353719,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,-0.89991494297404,-0.12084633748030188,1.5391217397187555,2.162365752853294,1.5088935739637768,-0.38637369313045344,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5328938,28,4,4,3,3,5,3,4,3,4,2,3,4,4,3,4,4,4,1,5,5,1,4,5,1,7,1,1,1,1,1,1,2,1,4,4,US,NA,0,2,1,3,2,14.5,3,Sachsen,3,2,2,-1.6221241950672642,4,3,1.1168413051434625,5,5,1.2866291200169857,2,2,-0.6350263923132394,3,3,0.44561816179244035,5,1.3881057039907614,1,0,0,Europe,1,0,0,1,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,-0.4297332976095934,1.5391217397187555,0.51074283119541,0.8104583469774068,-0.38637369313045344,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5329025,27,4,2,4,4,5,2,3,1,4,2,3,5,4,2,2,2,3,1,3,3,1,5,5,1,7,1,2,1,1,1,1,1,1,1,4,DE,NA,0,2,1,1,1,6.5,2,Hamburg,4,4,4,0.24307517954251995,4,3,1.5032164145296691,5,5,1.6798425608076941,2,4,1.0978127494511065,4,5,1.23747487748427,5,-0.911550452321279,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,-0.5326956176526906,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5329067,57,3,4,2,4,3,2,3,2,3,4,4,4,4,1,3,1,4,1,3,4,2,2,4,2,3,1,1,1,1,1,1,1,2,5,5,DE,NA,0,2,1,3,2,14.5,3,Baden-Wuerttemberg,5,3,5,0.6161150544644768,2,2,-0.4286591324013637,4,4,-0.6794380839365554,3,2,-0.20181660687215294,4,4,0.04968980394652554,5,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,1.0530848842340501,-0.89991494297404,2.5561739836402246,1.5391217397187555,0.51074283119541,0.8104583469774068,-0.38637369313045344,1.530428638938585,-0.00187344428682559,Europe
DE,2020-03-24,5329491,57,5,4,2,1,4,4,4,3,5,4,4,2,3,1,3,1,4,1,5,3,1,4,4,2,5,1,1,1,1,1,1,2,2,2,1,DE,NA,2,2,1,3,2,14.5,2,Nordrhein-Westfalen,5,3,5,0.24307517954251995,2,2,-0.4286591324013637,5,4,0.5002022384355693,1,2,-2.3678655340775854,2,3,-0.3462385538993893,5,0.46824324146594526,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-1.3416012908735158,0.006827882723626893,2.5561739836402246,1.5391217397187555,0.51074283119541,0.8104583469774068,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5329666,30,4,4,3,4,4,3,4,2,4,4,5,1,4,1,5,3,3,1,4,4,2,3,4,3,4,1,2,1,1,1,1,2,2,1,7,DE,NA,0,2,1,3,2,18.5,3,Hamburg,5,1,3,-0.8760444452233507,2,1,-1.5877844605599833,4,3,-0.6794380839365554,2,2,-0.20181660687215294,3,4,0.44561816179244035,5,0.00831201020353719,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,2.250427971787833,-0.44654353012520653,-0.22380865752339904,1.5391217397187555,0.51074283119541,1.5088935739637768,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5330056,30,4,4,4,2,5,4,5,2,4,2,3,4,2,2,4,2,4,2,5,3,1,3,4,2,6,1,1,1,1,1,1,1,1,4,3,DE,NA,1,2,1,2,2,2.5,1,Thueringen,4,2,4,-1.2490843201453075,4,3,1.1168413051434625,5,4,0.10698879764486113,2,2,-0.6350263923132394,2,4,0.8415465196383553,4,0.00831201020353719,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.4601992955724603,-0.22380865752339904,0.22889502795817385,0.51074283119541,-1.284847333981703,-0.38637369313045344,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5330550,37,2,5,1,2,2,5,4,2,4,3,4,5,3,1,4,4,5,1,5,5,1,2,2,2,6,1,2,1,1,1,1,1,1,1,3,DE,12,0,1,1,2,2,2.5,1,Sachsen-Anhalt,5,2,2,-1.2490843201453075,3,2,0.7304661957572559,5,4,-1.0726515247272634,4,1,-1.5014459631954125,1,4,-1.138095269591219,5,1.8480369352531694,1,1,12,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.4601992955724603,0.49692758277828114,0.22889502795817385,0.51074283119541,-1.284847333981703,3.0675817147193443,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5330637,41,4,5,4,3,5,3,4,2,4,2,4,4,2,1,1,1,5,1,3,5,2,2,4,2,8,2,NA,NA,1,1,1,1,1,2,7,DE,NA,0,2,1,2,2,18.5,3,Berlin,5,5,5,0.6161150544644768,4,2,0.7304661957572559,4,4,-0.6794380839365554,2,1,-0.6350263923132394,3,4,0.8415465196383553,5,0.9281744727283533,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,2.250427971787833,1.3669421212701272,0.9087768629506698,0.22889502795817385,0.51074283119541,1.5088935739637768,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5330747,27,2,3,3,4,4,4,3,5,3,2,4,1,4,4,2,4,2,2,2,4,1,3,5,1,4,1,1,1,1,1,1,1,2,2,2,DE,NA,0,2,1,2,2,6.5,2,Berlin,2,4,2,-1.2490843201453075,4,2,-0.8150342417875702,5,5,0.8934156792262776,4,3,1.0978127494511065,2,1,-1.5340236274371337,4,-1.8314129148460951,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,-0.44654353012520653,-0.5326956176526906,0.22889502795817385,0.51074283119541,-0.5864121069953332,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5330753,29,4,3,4,2,2,4,2,3,4,3,4,3,3,3,2,3,3,2,4,3,2,4,4,3,7,2,NA,NA,1,1,1,2,1,2,4,DE,NA,0,2,1,1,1,10.5,2,Niedersachsen,3,4,3,-0.8760444452233507,3,2,-0.04228402301515715,4,3,-0.2862246431458471,2,3,-0.20181660687215294,2,3,-1.9299519852830487,4,-0.911550452321279,0,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,0.9135707084212937,-0.3267709775664962,-1.0813316838024079,-1.1408800904624739,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5330799,31,2,3,3,5,4,3,4,2,2,2,4,1,4,4,2,1,2,1,4,4,1,4,4,1,7,2,NA,NA,1,1,1,1,1,1,3,DE,NA,0,2,1,1,1,6.5,2,Nordrhein-Westfalen,2,4,5,-0.1299646953794369,4,2,-1.201409351173777,5,5,0.8934156792262776,4,3,1.531022534892193,3,4,0.44561816179244035,5,-0.45161922105887087,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,0.9135707084212937,-0.12084633748030188,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
DE,2020-03-24,5330838,31,4,4,4,2,4,5,4,2,2,3,2,1,5,1,1,1,3,2,2,2,2,5,3,2,8,2,NA,NA,1,1,1,1,2,2,3,DE,NA,0,2,1,2,2,10.5,2,Nordrhein-Westfalen,5,5,5,1.7352346792303475,3,4,-0.8150342417875702,4,4,0.10698879764486113,2,2,-0.6350263923132394,1,4,-0.3462385538993893,4,-2.291344146108503,0,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.14425820331973283,1.3669421212701272,-0.12084633748030188,0.22889502795817385,0.51074283119541,0.11202311999103683,-0.38637369313045344,-0.3765441605395183,-0.00187344428682559,Europe
DE,2020-03-24,5330899,29,3,2,3,5,5,3,5,4,1,3,3,4,5,1,3,3,5,1,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,3,6,DE,25,2,1,1,1,1,18.5,1,Baden-Wuerttemberg,5,3,3,0.24307517954251995,3,3,-0.4286591324013637,5,5,1.6798425608076941,3,4,1.531022534892193,3,2,0.44561816179244035,5,1.8480369352531694,1,1,25,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,1.6517564280109416,-1.806657768671707,-0.3267709775664962,-1.0813316838024079,-1.1408800904624739,1.5088935739637768,6.809366739889959,0.25911343928651615,-0.00187344428682559,Europe
DE,2020-03-24,5330965,31,3,3,3,4,4,3,4,2,4,3,3,1,4,3,2,2,5,2,4,4,1,4,4,2,3,1,1,1,1,1,1,2,1,4,4,DE,8,0,1,1,2,2,10.5,2,Bayern,3,4,4,-0.1299646953794369,3,3,-0.4286591324013637,5,4,0.5002022384355693,3,3,0.6646029640100201,3,4,0.44561816179244035,4,0.46824324146594526,1,0,8,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,0.45441334045715864,-0.89991494297404,-0.12084633748030188,0.22889502795817385,0.51074283119541,0.11202311999103683,1.9162632454360784,0.8947710391125506,-0.00187344428682559,Europe
DE,2020-03-24,5331300,41,3,4,4,4,5,2,5,1,1,5,4,2,3,1,3,1,4,1,5,4,1,5,5,1,1,1,1,1,1,1,1,2,1,11,2,DE,NA,0,2,1,3,3,2.5,1,Sachsen,5,3,5,0.24307517954251995,1,2,-2.3605346793323965,5,5,1.6798425608076941,3,2,0.6646029640100201,4,5,2.0293315931761,5,0.9281744727283533,1,0,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,-0.7429297470966243,-1.806657768671707,0.9087768629506698,1.5391217397187555,2.162365752853294,-1.284847333981703,-0.38637369313045344,5.344374237894792,-0.00187344428682559,Europe
DE,2020-03-24,5331393,57,5,2,2,4,5,4,5,1,4,1,2,4,5,1,1,1,3,2,4,2,1,5,5,2,3,1,1,1,1,1,1,1,2,1,6,DE,NA,1,2,1,1,1,6.5,2,Sachsen,5,5,5,1.7352346792303475,5,4,1.8895915239158756,5,4,1.2866291200169857,1,4,-0.20181660687215294,2,5,1.23747487748427,4,-1.371481683583687,1,1,0,Europe,1,0,1,0,1,0,0,Germany,2020-01-27,28.02.2020,57,1.6517564280109416,-0.89991494297404,2.5561739836402246,-1.0813316838024079,-1.1408800904624739,-0.5864121069953332,-0.38637369313045344,-1.0122017603655526,-0.00187344428682559,Europe
